Date,price
11/21/16,117.959999
11/18/16,115.209999
11/17/16,115.029999
11/16/16,115.190002
11/15/16,113.589996
11/14/16,113.379997
11/11/16,114.779999
11/10/16,115.419998
11/9/16,122.190002
11/8/16,124.339996
11/7/16,124.580002
11/4/16,122.029999
11/3/16,122.139999
11/2/16,122.339996
11/1/16,123.300003
10/31/16,124.870003
10/28/16,126.57
10/27/16,126.470001
10/26/16,126.970001
10/25/16,126.510002
10/24/16,127.330002
10/21/16,127.5
10/20/16,123.349998
10/19/16,121.870003
10/18/16,118.790001
10/17/16,99.800003
10/14/16,101.470001
10/13/16,100.230003
10/12/16,99.5
10/11/16,100.589996
10/10/16,103.330002
10/7/16,104.82
10/6/16,105.07
10/5/16,106.279999
10/4/16,102.339996
10/3/16,102.629997
9/30/16,98.550003
9/29/16,96.669998
9/28/16,97.480003
9/27/16,97.07
9/26/16,94.559998
9/23/16,95.940002
9/22/16,95.830002
9/21/16,94.879997
9/20/16,98.25
9/19/16,98.059998
9/16/16,99.480003
9/15/16,97.339996
9/14/16,97.010002
9/13/16,96.089996
9/12/16,99.050003
9/9/16,96.5
9/8/16,99.660004
9/7/16,99.150002
9/6/16,100.089996
9/2/16,97.379997
9/1/16,97.379997
8/31/16,97.449997
8/30/16,97.449997
8/29/16,97.300003
8/26/16,97.580002
8/25/16,97.32
8/24/16,95.18
8/23/16,95.940002
8/22/16,95.260002
8/19/16,95.870003
8/18/16,96.160004
8/17/16,96.370003
8/16/16,95.120003
8/15/16,95.309998
8/12/16,96.589996
8/11/16,95.889999
8/10/16,93.93
8/9/16,93.989998
8/8/16,95.110001
8/5/16,97.029999
8/4/16,93.440002
8/3/16,93.099998
8/2/16,93.559998
8/1/16,94.370003
7/29/16,91.25
7/28/16,91.650002
7/27/16,92.040001
7/26/16,91.410004
7/25/16,87.660004
7/22/16,85.889999
7/21/16,85.989998
7/20/16,87.910004
7/19/16,85.839996
7/18/16,98.809998
7/15/16,98.389999
7/14/16,98.019997
7/13/16,96.43
7/12/16,95.970001
7/11/16,94.669998
7/8/16,97.059998
7/7/16,95.099998
7/6/16,94.599998
7/5/16,97.910004
7/1/16,96.669998
6/30/16,91.480003
6/29/16,91.059998
6/28/16,87.970001
6/27/16,85.330002
6/24/16,88.440002
6/23/16,91.660004
6/22/16,90.010002
6/21/16,90.989998
6/20/16,93.800003
6/17/16,94.449997
6/16/16,95.440002
6/15/16,94.290001
6/14/16,94.120003
6/13/16,93.849998
6/10/16,93.75
6/9/16,97.089996
6/8/16,97.860001
6/7/16,99.889999
6/6/16,100.739998
6/3/16,99.589996
6/2/16,101.25
6/1/16,101.510002
5/31/16,102.57
5/27/16,103.300003
5/26/16,102.809998
5/25/16,100.199997
5/24/16,97.889999
5/23/16,94.889999
5/20/16,92.489998
5/19/16,89.550003
5/18/16,90.5
5/17/16,88.629997
5/16/16,89.120003
5/13/16,87.879997
5/12/16,87.739998
5/11/16,90.019997
5/10/16,92.889999
5/9/16,90.540001
5/6/16,90.839996
5/5/16,89.370003
5/4/16,90.790001
5/3/16,91.540001
5/2/16,93.110001
4/29/16,90.029999
4/28/16,90.279999
4/27/16,91.040001
4/26/16,92.43
4/25/16,93.559998
4/22/16,95.900002
4/21/16,94.980003
4/20/16,96.769997
4/19/16,94.339996
4/18/16,108.400002
4/15/16,111.510002
4/14/16,110.419998
4/13/16,109.650002
4/12/16,106.980003
4/11/16,102.68
4/8/16,103.809998
4/7/16,104.449997
4/6/16,104.830002
4/5/16,104.940002
4/4/16,104.349998
4/1/16,105.699997
3/31/16,102.230003
3/30/16,102.190002
3/29/16,104.129997
3/28/16,101.209999
3/24/16,98.360001
3/23/16,99.589996
3/22/16,99.839996
3/21/16,101.059998
3/18/16,101.120003
3/17/16,99.720001
3/16/16,99.349998
3/15/16,97.860001
3/14/16,98.129997
3/11/16,97.660004
3/10/16,97.360001
3/9/16,98
3/8/16,96.230003
3/7/16,95.489998
3/4/16,101.580002
3/3/16,97.93
3/2/16,97.610001
3/1/16,98.300003
2/29/16,93.410004
2/26/16,94.790001
2/25/16,94.529999
2/24/16,91.610001
2/23/16,89.120003
2/22/16,91.93
2/19/16,89.230003
2/18/16,90.489998
2/17/16,94.760002
2/16/16,89.050003
2/12/16,87.400002
2/11/16,86.349998
2/10/16,88.449997
2/9/16,86.129997
2/8/16,83.32
2/5/16,82.790001
2/4/16,89.709999
2/3/16,90.739998
2/2/16,91.489998
2/1/16,94.089996
1/29/16,91.839996
1/28/16,94.410004
1/27/16,91.150002
1/26/16,97.830002
1/25/16,99.120003
1/22/16,100.720001
1/21/16,102.349998
1/20/16,107.739998
1/19/16,107.889999
1/15/16,104.040001
1/14/16,107.059998
1/13/16,106.559998
1/12/16,116.580002
1/11/16,114.970001
1/8/16,111.389999
1/7/16,114.559998
